,ID,оквэд,расшифровка оквэд,Отрасль,Субъект,Округ,текущая стоимость бизнеса,ликвидационная стоимость бизнеса,расчёт возвратности средств для кредиторов,потребность в оборотных средствах,прибыль до налогообложения,задолженность по налогам,исполнительное производство без учета налогов,Лимит поручительства,ранг платёжеспособности,возраст организации,возбуждено производство по делу о несостоятельности (банкротстве),иностранные лица в органах управления (соучредители/руководители/участники) из недружественных юрисдикций,увольнение сотрудников (снижение среднесписочной численности),"привлечение к субсидиарной ответственности, взысканию убытков",наличие долга по платежам в бюджет,проводится выездная налоговая проверка,наличие информации о недостоверности сведений,директор или учредитель – дисквалифицированное лицо,наличие приостановления операций по счетам,динамика выручки по сравнению с предыдущим отчетным периодом (квартал),динамика совокупных активов,публикация в ефрсдюл о намерении обратиться в суд о признании лица банкротом кредитором,публикация в ефрсдюл о намерении обратиться в суд о признании лица банкротом должником,доля вычетов по ндс более 89%.,отклонение показателя налоговой нагрузки от среднеотраслевого показателя,коэффициент долга по 44-фз,коэффициент финансового рычага,налоговые разрывы 1 звена с покупателями и продавцами / выручка за 4 предыдущих квартала,налоговый долг/доход по налоговой декларации,отношение неоплаченной суммы по исполнительному производству (без налогов) и долга по налогам к выручке за предшествующие 12 месяцев,налоговые разрывы 2 звена с покупателями и продавцами / выручка за 4 предыдущих квартала,введена процедура банкротства/ликвидация,отсутствие расчетных счетов,"доля стоимости регистрируемого имущества в залоге от всего регистрируемого имущества составляет менее 0,5",рост доли стоимости залогового имущества за 6 месяцев,рост стоимости регистрируемого имущества по отношении к данным на 6 месяцев назад,лица в органах управления ранее привлечены к субсидиарной ответственности (взысканы убытки),расчеты через третьих лиц по отношению к выручке,изменение доли прибыли в выручке с начала текущего года по сравнению с аналогичным периодом прошлого года,коэффициент верификации кредиторской задолженности в бухгалтерской отчетности,коэффициент верификации данных основных средств в бухгалтерской отчетности,коэффициент верификации данных о выручке в бухгалтерской отчетности,коэффициент верификации данных о залогах в бухгалтерской отчетности,коэффициент обеспеченности собственным капиталом,коэффициент рентабельности активов,коэффициент покрытия процентов,коэффициент платежеспособности,коэффициент текущей ликвидности,46 нк рф > 3 месяцев
4116,1000004439,41.20,Строительство жилых и нежилых зданий,Строительство зданий,Свердловская область,УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,1347625.8,359725.8,0.7,161333.33,0.0,100.0,0.0,464698.551724138,19.32572294291404,0.8086823758352112,0.0,0.0,0.0,0.0,-2.646302030096681,0.0,-1.8240556519999087,0.0,-2.8293203023928752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,-1.8043014445369647,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
4117,1000004440,41.20,Строительство жилых и нежилых зданий,Строительство зданий,город Москва,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,22213.8,0.1,103500.0,0.0,0.0,310500.0,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,-1.8240556519999087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
4118,1000004441,01.19,Выращивание прочих однолетних культур,"Растениеводство и животноводство, охота и предоставление соответствующих услуг в этих областях",Удмуртская Республика,ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,0.0,0.0,1.850697686571583,0.0,0.0,0.0
4119,1000004442,16.23,Производство прочих деревянных строительных конструкций и столярных изделий,"Обработка древесины и производство изделий из дерева и пробки, кроме мебели, производство изделий из соломки и материалов для плетения",Тверская область,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,2593632.7,406219.8,0.11,0.0,522000.0,4587.1,0.0,894356.103448276,26.31923101189666,0.8086823758352112,0.0,0.0,0.0,0.0,-2.646302030096681,0.0,-1.8240556519999087,0.0,0.0,-2.3252280164928223,0.0,0.0,0.0,-2.6429645709531853,-2.6719210905012134,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
4120,1000004443,43.21,Производство электромонтажных работ,Работы строительные специализированные,Красноярский край,СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,-3.117088918400753,1.850697686571583,0.0,0.0,0.0
4121,1000004444,21.20.1,Производство лекарственных препаратов для медицинского применения,"Производство лекарственных средств и материалов, применяемых в медицинских целях",Псковская область,СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,53666.67,0.0,0.0,0.0,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,-1.5319933991216397,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,0.0,0.0,1.850697686571583,-4.528468736257782,0.0,0.0
4122,1000004446,43.91,Производство кровельных работ,Работы строительные специализированные,Московская область,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,-1.8240556519999087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,0.0,0.0,1.850697686571583,0.0,0.0,0.0
4123,1000004447,01.11.1,Выращивание зерновых культур,"Растениеводство и животноводство, охота и предоставление соответствующих услуг в этих областях",Республика Татарстан,ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,412999553.89,57964810.62,0.14,0.0,14551000.0,0.0,0.0,142413639.27359965,71.97062313653629,0.8086823758352112,0.0,0.0,0.5613773961638217,0.0,0.0,0.0,0.0,0.0,0.0,1.1042685244517596,2.190160505434645,0.0,0.0,-2.6429645709531853,-2.6719210905012134,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
4124,1000004448,27.40,Производство электрических ламп и осветительного оборудования,Производство электрического оборудования,Свердловская область,УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,6720414.2,277414.2,0.2,0.0,6443000.0,0.0,0.0,2317384.206896552,49.42472540489734,0.8086823758352112,0.0,0.0,0.5613773961638217,0.0,0.0,0.0,0.0,0.0,0.0,-2.3252280164928223,2.190160505434645,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,-2.580589165577194,-4.528468736257782,-4.59145224664486,0.0
4125,1000004449,26.11,Производство элементов электронной аппаратуры,"Производство компьютеров, электронных и оптических изделий",город Москва,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,не может быть поручителем,0.2681726870093333,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,0.0,1.850697686571583,0.0,0.0,0.0
4126,1000004450,41.20,Строительство жилых и нежилых зданий,Строительство зданий,город Санкт-Петербург,СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,не может быть поручителем,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8240556519999087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,0.0,0.0,0.0
4127,1000004451,36.00.2,Распределение воды для питьевых и промышленных нужд,"Забор, очистка и распределение воды",Пензенская область,ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,320799.02,58800.0,1.0,1666.67,31000.0,4200.98,0.0,110620.35172413794,31.73004699041391,0.8086823758352112,0.0,0.0,0.0,0.0,-2.646302030096681,0.0,0.0,0.0,0.0,0.0,2.190160505434645,0.0,0.0,0.0,0.0,0.0,1.916256425904387,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,2.046855697165502,1.814516249410234,0.0
4128,1000004452,41.20,Строительство жилых и нежилых зданий,Строительство зданий,Смоленская область,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,842402.4,0.04,1514567.8,1723000.0,9712259.39,0.0,не может быть поручителем,0.0,0.0,0.0,0.0,0.0,0.0,-2.646302030096681,0.0,0.0,0.0,-2.8293203023928752,0.0,0.0,0.0,0.0,0.0,-2.6719210905012134,-1.7261780792702874,-3.858936787752712,0.0,-2.177362143635184,-1.684782569007319,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,-4.528468736257782,-4.59145224664486,-3.196900622640974
4129,1000004453,25.11,"Производство строительных металлических конструкций, изделий и их частей","Производство готовых металлических изделий, кроме машин и оборудования",Приморский край,ДАЛЬНЕВОСТОЧНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,779956.6,34956.6,0.01,624333.33,0.0,0.0,0.0,не может быть поручителем,11.964959953588952,0.8086823758352112,0.0,0.0,0.5613773961638217,0.0,0.0,0.0,-1.8240556519999087,0.0,0.0,0.0,-2.068792453368104,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,0.0,-3.117088918400753,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
4130,1000004454,38.22,Обработка и утилизация опасных отходов,"Сбор, обработка и утилизация отходов; обработка вторичного сырья",город Санкт-Петербург,СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,149046.7,4046.7,0.08,1314.33,142000.0,0.0,0.0,не может быть поручителем,1.6084976129465254,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,-1.8240556519999087,0.0,0.0,-2.3252280164928223,0.0,0.0,0.0,0.0,-2.6719210905012134,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
4131,1000004456,28.21,"Производство печей, термокамер и печных горелок","Производство машин и оборудования, не включенных в другие группировки",Удмуртская Республика,ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,22565063.8,2826364.6,0.08,9035093.33,382000.0,0.0,0.0,7781056.482758621,59.78067284160254,0.8086823758352112,0.0,0.0,-0.9502469412940634,0.0,0.0,0.0,0.0,0.0,0.0,1.1042685244517596,2.190160505434645,0.0,0.0,-2.6429645709531853,-2.6719210905012134,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,1.172736024440367,0.0,2.005739415471644,0.0,0.0,0.0,-3.117088918400753,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
4132,1000004457,14.19,Производство прочей одежды и аксессуаров одежды,Производство одежды,Приморский край,ДАЛЬНЕВОСТОЧНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,не может быть поручителем,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8240556519999087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,0.0,1.850697686571583,0.0,0.0,0.0
4133,1000004458,41.20,Строительство жилых и нежилых зданий,Строительство зданий,Тульская область,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,834498.47,0.0,0.0,28500.51,920000.0,85501.53,0.0,287758.0931034483,18.15066231400867,0.0,0.0,0.0,0.0,0.0,-2.646302030096681,0.0,-1.8240556519999087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
4134,1000004460,01.11.1,Выращивание зерновых культур,"Растениеводство и животноводство, охота и предоставление соответствующих услуг в этих областях",Воронежская область,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,28366.68,0.0,0.0,85100.04,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,0.0,0.0,1.850697686571583,0.0,0.0,0.0
4135,1000004461,43.22,"Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха",Работы строительные специализированные,Красноярский край,СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,566.67,0.0,1700.0,0.0,не может быть поручителем,0.0,0.0,0.0,0.0,0.0,0.0,-2.646302030096681,0.0,0.0,0.0,-2.8293203023928752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,0.0,1.850697686571583,0.0,0.0,0.0
4136,1000004462,41.20,Строительство жилых и нежилых зданий,Строительство зданий,город Москва,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,1007456.89,0.0,23833.38,2998537.29,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,-2.646302030096681,0.0,0.0,0.0,-2.8293203023928752,0.0,0.0,0.0,0.0,0.0,0.0,-1.7261780792702874,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,0.0,0.0,-3.196900622640974
4137,1000004463,01.11.1,Выращивание зерновых культур,"Растениеводство и животноводство, охота и предоставление соответствующих услуг в этих областях",Курганская область,УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,89609287.02,7961687.4,1.0,0.0,6716000.0,0.0,0.0,30899754.144827586,77.7311658335284,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,-1.8240556519999087,0.0,0.0,0.0,2.190160505434645,0.0,0.0,0.0,0.0,0.0,1.916256425904387,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,-2.580589165577194,-4.528468736257782,0.0,0.0
4138,1000004464,43.31,Производство штукатурных работ,Работы строительные специализированные,город Москва,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,0.0,0.0,0.0,1000.0,0.0,3000.0,0.0,не может быть поручителем,0.0,0.0,0.0,0.0,0.0,0.0,-2.646302030096681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7261780792702874,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,0.0,1.850697686571583,0.0,0.0,0.0
4139,1000004465,38.21,Обработка и утилизация неопасных отходов,"Сбор, обработка и утилизация отходов; обработка вторичного сырья",Республика Крым,ЮЖНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,2000.0,0.0,0.0,666.67,0.0,0.0,0.0,не может быть поручителем,0.0,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
4140,1000004466,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур","Растениеводство и животноводство, охота и предоставление соответствующих услуг в этих областях",Омская область,СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,140968883.85,22303121.09,0.23,19215610.67,5656000.0,0.0,0.0,48609959.94883621,60.26902768087895,0.8086823758352112,0.0,0.0,-0.9502469412940634,0.0,0.0,0.0,0.0,-0.7801276363997051,0.0,-2.3252280164928223,2.190160505434645,0.0,0.0,-2.6429645709531853,-2.6719210905012134,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,-0.2529275174650538,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.703867428758658,0.0,2.734732122912796,2.2814506678337785,-2.580589165577194,-4.528468736257782,-4.59145224664486,0.0
4141,1000004467,35.12,Передача электроэнергии и технологическое присоединение к распределительным электросетям,"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",Новосибирская область,СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,661224.8,152224.8,0.07,318281.33,509000.0,0.0,0.0,228008.55172413794,25.09534829255605,0.8086823758352112,0.0,0.0,0.5613773961638217,0.0,0.0,0.0,0.0,0.0,0.0,1.1042685244517596,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,-4.528468736257782,-4.59145224664486,0.0
4142,1000004468,42.21,"Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения",Строительство инженерных сооружений,Свердловская область,УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,6724712.93,492252.3,1.0,105333.33,3304000.0,139.37,0.0,2318866.527586207,64.326070667486,0.8086823758352112,0.0,0.0,0.5613773961638217,0.0,-2.646302030096681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,2.734732122912796,2.2814506678337785,1.850697686571583,2.046855697165502,1.814516249410234,0.0
4143,1000004469,43.22,"Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха",Работы строительные специализированные,город Москва,ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ,737795.44,348102.3,0.07,1716422.33,0.0,0.0,1306.86,254412.2206896552,22.94198831745168,0.8086823758352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.858936787752712,0.0,0.0,0.0,0.0,0.0,0.0,1.0094676012019006,0.0,0.0,0.0,0.0,-2.276470311759446,0.0,0.0,0.0,0.0,0.0,0.0,1.850697686571583,0.0,-4.59145224664486,0.0
